StartTime: 2021-08-03 16:24:18.417,,,,,,,,,,,
address,Time(s),ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg),T(°) 
0x50,25:26.2,0.0337,1.1411,0.0967,-2.3804,-1.8311,-93.3838,81.3812,4.3396,60.0128,0
0x50,25:26.2,-0.0049,1.165,0.1289,-0.9766,-9.8267,-106.2012,81.3483,6.2238,59.6722,0
0x50,25:26.5,-0.0444,1.2329,0.1592,2.3193,-12.5732,-117.1875,81.3153,8.3221,59.1943,0
0x50,25:26.5,-0.0601,1.3032,0.2095,7.1411,-7.3853,-129.6387,81.3263,10.6458,58.7164,0
0x50,25:26.5,-0.0054,1.395,0.1948,591.6748,0.1221,0,0,-70.318,0.0055,0
0x50,25:26.5,0.0591,1.4907,0.2148,17.395,14.0991,-156.311,81.7163,15.9851,58.2166,0
0x50,25:27.2,0.1255,1.5532,0.0605,14.6484,33.6914,-171.2036,82.1008,19.0448,58.3539,0
0x50,25:27.2,0.2275,1.5649,-0.0249,13.5498,54.0161,-185.0586,82.6501,22.3682,58.8977,0
0x50,25:27.2,0.0205,0.479,0.0342,10.6201,-12.2681,192.8711,92.3346,31.8933,70.0818,0
0x50,25:27.3,0.0122,0.563,-0.041,3.7842,-34.3018,227.2949,92.1094,27.345,69.4006,0
0x50,25:27.5,0.0566,0.6494,-0.022,-4.1504,-56.2744,257.9956,91.6425,22.1979,68.2855,0
0x50,25:27.7,0.0635,0.79,0.0615,-8.667,-67.8711,286.377,91.0217,16.5015,66.9177,0
0x50,25:27.7,0.0786,0.9761,0.1113,-10.6201,-73.4253,311.4624,90.412,10.3326,65.495,0
0x50,25:27.7,0.0278,1.0068,0.1006,-3.8452,27.832,-30.8838,82.8259,-4.5538,60.2765,0
0x50,25:27.7,-0.001,0.9922,0.1089,-4.3945,13.1836,-28.6255,82.7325,-3.8727,60.683,0
0x50,25:27.7,0.0464,1.0864,0.1592,-6.3477,2.0752,-59.3872,81.3977,2.0599,64.7424,0
0x50,25:27.7,0.0391,1.1406,0.1846,-5.4321,1.1597,-75.7446,81.2714,3.3398,64.6381,0
0x50,25:27.8,0.1753,0.4189,0.0425,34.5459,111.4502,2.6855,87.0117,42.3083,67.3846,0
0x50,25:27.8,0.0957,0.3081,0.1094,32.6538,107.5439,48.8281,89.5001,41.1603,70.285,0
0x50,25:27.8,0.1021,0.2515,0.0864,22.4609,65.3687,100.5859,91.214,38.985,72.3999,0
0x50,25:27.8,0.0332,0.3037,0.061,15.3198,12.8174,152.832,91.8896,35.8484,73.1744,0
0x50,25:27.8,0.0181,0.418,-0.0054,12.7563,-15.564,199.5239,91.9611,31.8878,72.9163,0
0x50,25:27.9,0.0483,0.4995,-0.0146,5.9204,-55.542,238.0371,91.6479,27.1417,71.8835,0
0x50,25:27.9,0.0581,0.6177,0.0195,2.6245,-84.7778,272.0337,91.0162,21.731,70.1697,0
0x50,25:27.9,0.0376,0.7705,0.0952,2.1362,-97.3511,302.7954,90.3571,15.7379,68.1537,0
0x50,25:28.0,0.0371,0.9443,0.1348,3.6621,-100.8911,327.2095,89.8792,9.2725,66.1047,0
0x50,25:28.0,0.0103,1.168,0.0884,10.5591,-94.1162,347.229,89.7473,2.4445,64.1821,0
0x50,25:28.0,0.0337,1.3882,-0.0068,20.813,-88.0127,360.9009,90.0714,-4.6252,62.3694,0
0x50,25:28.0,-0.1572,2.0024,0.1006,43.2739,-96.2524,366.5161,92.1313,-18.8031,58.3319,0
0x50,25:28.0,-0.3809,2.3408,0.188,54.8096,-83.4351,355.5908,93.9221,-25.5597,55.9644,0
0x50,25:28.1,-0.6772,2.3096,0.5215,34.6069,-67.627,324.0967,95.7953,-31.7065,53.5858,0
0x50,25:28.1,-1.0518,1.7915,0.8105,-14.1602,-50.6592,273.2544,96.9873,-36.8372,51.3611,0
0x50,25:28.1,-1.5376,1.5825,0.4351,-37.1094,23.3154,180.4199,97.0697,-40.4572,50.0098,0
0x50,25:28.2,-1.8496,1.2803,0.1069,-19.7144,85.8154,79.3457,96.2183,-42.226,50.3174,0
0x50,25:28.2,-1.6406,1.1167,0.2397,-2.0142,78.3691,-26.2451,95.1801,-41.9733,51.5259,0
0x50,25:28.2,-1.1431,1.3921,0.5034,-2.9907,63.7207,-111.6943,94.1748,-39.809,52.8058,0
0x50,25:28.3,-0.5708,1.5225,-0.3604,-7.6904,-82.7026,-195.8618,91.8347,-32.0636,56.1676,0
0x50,25:28.3,-0.1587,1.7446,-0.0474,-38.208,-72.6318,-149.1699,92.3621,-28.0811,54.245,0
0x50,25:28.3,-0.0576,1.0249,0.1865,-42.7246,-53.4668,-145.0806,92.0654,-24.7357,52.8937,0
0x50,25:28.4,-0.0962,0.9253,0.5112,-70.3735,-138.4888,-98.8159,91.4282,-21.9397,51.0095,0
0x50,25:28.4,-0.3271,1.0986,0.1768,-52.063,-72.8149,-103.0884,90.7471,-19.5282,48.8727,0
0x50,25:28.4,-0.2578,1.1978,0.2158,-32.4707,20.5078,-96.6187,89.978,-17.1387,48.2904,0
0x50,25:28.4,-0.04,1.0918,0.1572,-17.8223,107.7881,-103.1494,89.0167,-14.8535,49.6088,0
0x50,25:28.4,0.0151,1.0049,0.0308,-21.0571,110.9009,-98.2666,88.0664,-12.6178,51.795,0
0x50,25:28.5,0.0488,1.0151,0.0903,-37.3535,5.0049,-39.6118,86.4404,-9.7394,53.7122,0
0x50,25:28.8,0.0239,0.9741,0.1499,-4.0894,49.9268,-34.4238,83.974,-5.3778,55.8929,0
0x50,25:28.8,0.0444,0.9976,0.0991,-6.3477,36.6821,-30.4565,83.7872,-4.6088,56.6675,0
0x50,25:28.9,0.0181,1.0044,0.1064,-8.3618,19.7754,-29.1138,83.6115,-3.9221,57.1344,0
0x50,25:28.9,-0.0195,1.0005,0.1426,-9.5825,15.4419,-28.6255,83.4082,-3.2684,57.3871,0
0x50,25:28.9,-0.0459,1.0083,0.1699,-11.0474,21.6064,-28.1982,83.161,-2.6038,57.6617,0
0x50,25:29.0,-0.0547,1.0254,0.1953,-12.085,35.6445,-29.48,82.8754,-1.9006,58.1396,0
0x50,25:29.0,0.0474,1.52,0.1953,11.7798,13.0615,-162.4756,81.6394,16.3202,57.5134,0
0x50,25:29.1,0.4697,1.7285,-0.0176,17.7612,102.417,-197.3267,83.7927,26.7572,60.3754,0
0x50,25:29.1,0.0957,0.2739,0.0347,23.1323,83.6182,125.9766,92.6367,36.947,71.153,0
0x50,25:29.1,0.0449,0.3447,-0.0181,15.2588,41.8091,169.7388,93.5486,33.1952,72.1802,0
0x50,25:29.1,0.0391,0.4673,-0.0938,9.8877,7.4463,210.144,93.8782,28.7567,72.2351,0
0x50,25:29.1,0.0737,0.5752,-0.1113,2.5635,-34.4849,241.8213,93.6694,23.736,71.3507,0
0x50,25:29.1,0.0967,0.6953,-0.0591,-3.479,-75.7446,270.6909,93.0542,18.2153,69.6204,0
0x50,25:29.1,0.0952,0.8438,0.0107,-5.3711,-110.1074,296.0815,92.3126,12.2662,67.2693,0
0x50,25:29.1,0.0469,1.022,0.0767,-2.3804,-132.019,318.4814,91.7523,5.9601,64.5447,0
0x50,25:29.1,0.0073,1.2134,0.1289,3.1738,-142.0288,338.0737,91.5656,-0.6592,61.6553,0
0x50,25:29.1,-0.0518,1.4453,0.1543,10.437,-137.3901,355.896,91.8512,-7.5311,58.7878,0
0x50,25:29.2,-0.085,1.6621,0.1797,23.0103,-104.248,361.2061,92.6147,-14.4745,56.3489,0
0x50,25:29.2,-0.2104,1.9341,0.3164,31.7383,-68.2983,361.5112,93.653,-21.3354,54.4812,0
0x50,25:29.2,-0.4233,2.23,0.3882,34.6069,-28.3203,354.187,94.6912,-27.9822,53.2507,0
0x50,25:29.2,-0.6973,2.2607,0.5361,20.9961,21.1792,325.3784,95.1306,-34.0961,52.9651,0
0x50,25:29.3,-1.0674,1.9717,0.6538,-8.7891,76.0498,272.9492,94.2297,-39.1937,54.0308,0
0x50,25:29.3,-1.4819,1.6406,0.3447,-28.8696,125.3662,183.7769,92.1863,-42.5775,56.1896,0
0x50,25:29.3,-1.7686,1.2866,0.022,-23.1934,126.5869,86.3647,90.0934,-43.9948,58.5406,0
0x50,25:29.3,-1.7061,1.0957,0.0649,-11.1084,71.5332,-27.0996,89.1266,-43.1982,59.6558,0
0x50,25:29.3,-1.3101,1.4009,0.2178,-14.9536,30.1514,-122.3145,88.8135,-40.4022,59.6832,0
0x50,25:29.3,0.4028,1.1641,0.0786,-26.5503,-5.0659,-153.2593,88.4399,-37.1173,59.458,0
0x50,25:29.3,3.6099,0.9961,-0.8389,-7.7515,-21.2402,-38.269,88.6157,-36.0736,58.8867,0
0x50,25:29.4,-0.77,1.5308,-0.6123,4.2725,-104.8584,-179.3213,90.2527,-32.8931,56.3544,0
0x50,25:29.4,-0.0684,1.5815,-0.1104,-30.5176,-43.2129,-136.1694,90.6921,-29.5093,54.7888,0
0x50,25:29.4,-0.1147,1.1689,0.3262,-35.1563,-27.3438,-130.3101,90.1813,-26.4935,54.1736,0
0x50,25:29.4,0.019,1.0049,0.4985,-54.9316,-92.6514,-94.7876,89.5551,-24.1754,52.7673,0
0x50,25:29.4,-0.2715,1.2017,0.2646,-35.7056,-85.6323,-93.0176,89.2914,-21.9617,50.9656,0
0x50,25:29.5,-0.04,1.0669,0.3418,-22.1558,-11.4136,-84.4727,88.8025,-19.9622,50.4657,0
0x50,25:29.5,-0.0034,1.0186,0.1938,-1.77,66.1011,-86.9751,88.2092,-17.9901,51.5479,0
0x50,25:29.5,0.0566,0.9604,0.0054,-7.6294,78.8574,-75.9888,87.6215,-16.1884,53.1134,0
0x50,25:29.5,0.0889,0.9717,-0.0112,-21.4233,37.2314,-47.1191,87.0502,-14.9304,54.0582,0
0x50,25:29.6,0.0918,1.0347,0.1226,-28.9917,20.5078,-36.1328,86.369,-14.0186,54.5746,0
0x50,25:29.6,0.1855,1.019,0.1904,-27.9541,18.7988,-34.0576,85.6494,-13.2495,55.0195,0
0x50,25:29.6,0.1548,0.9956,0.2417,-17.0288,33.4473,-33.8745,85.0287,-12.4915,55.7007,0
0x50,25:29.6,0.1304,0.9922,0.1729,-10.376,58.6548,-43.396,84.5123,-11.5302,56.7828,0
0x50,25:29.6,0.1533,0.9683,0.1382,-10.1318,56.0303,-44.3726,84.0729,-10.5139,57.9089,0
0x50,25:29.7,0.1401,0.9897,0.1318,-9.7656,40.7104,-42.8467,83.7158,-9.5416,58.7659,0
0x50,25:29.7,0.1353,0.9961,0.0947,-10.6812,19.8975,-43.6401,83.4467,-8.6078,59.1998,0
0x50,25:29.7,0.0718,0.9868,0.1191,-10.9863,5.0659,-42.5415,83.2159,-7.6959,59.3042,0
0x50,25:29.7,0.0391,0.9888,0.1665,-11.1084,4.8218,-43.0298,82.9688,-6.7841,59.3372,0
0x50,25:29.7,0.0298,1.0049,0.1914,-9.5825,16.2964,-45.5322,82.7161,-5.8063,59.5459,0
0x50,25:29.7,0.0156,1.0337,0.1836,-7.8125,24.9634,-46.3257,82.4799,-4.7845,59.9249,0
0x50,25:29.7,-0.0186,1.0396,0.1631,-6.1035,30.4565,-47.0581,82.2986,-3.7244,60.4028,0
0x50,25:29.8,-0.0073,1.0151,0.1519,-5.7373,28.7476,-47.3633,82.1448,-2.6642,60.8752,0
0x50,25:29.8,0.0117,1.0264,0.1602,-6.4087,22.3999,-49.3164,81.9965,-1.6095,61.2378,0
0x50,25:29.8,0.0356,1.0278,0.1592,-9.0332,14.1602,-54.9927,81.8207,-0.5109,61.441,0
0x50,25:29.9,0.04,1.0439,0.2178,-8.7891,7.4463,-65.3076,81.6119,0.7196,61.485,0
0x50,25:29.9,0.0469,1.1123,0.1455,-3.9673,6.2256,-79.7119,81.5021,2.1973,61.4246,0
0x50,25:29.9,0.0029,1.1143,0.123,-1.8921,-2.6855,-94.6045,81.4636,3.9441,61.1664,0
0x50,25:29.9,-0.0132,1.1519,0.2041,3.7842,-9.5215,-106.0181,81.4636,5.9052,60.7434,0
0x50,25:29.9,-0.0298,1.2344,0.251,8.3008,-6.2256,-118.4692,81.524,8.0914,60.3204,0
0x50,25:29.9,-0.0703,1.3076,0.2061,10.0098,4.6387,-130.7983,81.6504,10.5414,60.0348,0
0x50,25:30.0,-0.0112,1.4038,0.1167,14.4043,13.4888,-141.9678,81.9141,13.1946,59.903,0
0x50,25:30.0,0.0322,1.481,0.1514,16.4795,21.9116,-153.5034,82.2601,16.0455,59.9414,0
0x50,25:30.0,0.1055,1.5688,-0.0103,17.7612,41.0767,-165.8325,82.793,19.1162,60.3149,0
0x50,25:30.1,0.1997,1.5815,-0.0156,18.9209,68.1152,-175.354,83.5785,22.3737,61.2488,0
0x50,25:30.1,0.4839,1.6929,0.1519,20.0195,109.314,-180.542,84.7485,25.6915,63.078,0
0x50,25:30.2,0.4346,1.4673,0.1606,14.0991,99.1211,-196.3501,85.957,29.1742,65.072,0
0x50,25:30.2,-0.019,1.6826,0.334,-2.3804,4.8218,-225.2808,86.0779,33.1458,65.4291,0
0x50,25:30.2,0.2891,1.5107,0.2881,-13.0005,-45.166,-193.6646,85.1331,36.6064,64.3195,0
0x50,25:30.3,-0.2627,0.873,0.2588,-2.8076,7.019,-168.8232,84.5837,39.7321,63.8251,0
0x50,25:30.3,-0.2998,1.1123,0.4185,2.8076,91.0645,-103.8208,85.4681,41.9183,65.4401,0
0x50,25:30.3,0.3301,0.7993,0.0781,22.0337,138.2446,-36.499,87.995,42.4896,68.7964,0
0x50,25:30.3,0.1348,0.3174,-0.0708,9.1553,63.9648,104.0039,94.3121,37.7655,77.0032,0
0x50,25:30.3,0.0327,0.354,-0.1099,2.1973,7.1411,149.9634,94.6747,34.4421,77.2284,0
0x50,25:30.3,-0.0049,0.4551,-0.1128,-4.3335,-31.7383,192.9932,94.2792,30.4486,76.333,0
0x50,25:30.3,0.0322,0.5361,-0.125,-9.7046,-58.1665,231.5063,93.5156,25.73,74.7949,0
0x50,25:30.3,0.0444,0.6411,-0.0488,-13.2446,-83.1299,265.1367,92.5378,20.3687,72.8229,0
0x50,25:30.3,0.0596,0.8149,0.0039,-11.2305,-97.168,296.1426,91.6425,14.425,70.6531,0
0x50,25:30.4,0.0464,0.9883,0.041,-7.2021,-111.2671,318.6646,90.9888,8.053,68.3514,0
0x50,25:30.4,0.021,1.1797,0.0439,1.0986,-114.4409,337.0361,90.7361,1.3733,66.0278,0
0x50,25:30.4,-0.0347,1.3804,0.0845,8.606,-115.5396,354.7974,90.9119,-5.5536,63.6932,0
0x50,25:30.4,-0.1128,1.6416,0.1465,19.2871,-99.8535,364.1968,91.5161,-12.5903,61.5289,0
0x50,25:30.4,-0.1567,1.9248,0.2593,25.7568,-76.8433,368.2251,92.4115,-19.6271,59.6722,0
0x50,25:30.4,-0.2715,2.2324,0.3989,29.1748,-45.7764,363.7085,93.3948,-26.5155,58.2605,0
0x50,25:30.5,-0.6304,2.3506,0.6001,16.2964,-2.4414,338.7451,93.9166,-32.8931,57.6233,0
0x50,25:30.5,-1.1021,2.0669,0.5972,-13.9771,45.5933,284.5459,93.4277,-38.183,57.865,0
0x50,25:30.5,-1.4561,1.6265,0.3506,-37.7197,77.8198,195.1904,92.2906,-41.8304,58.4473,0
0x50,25:30.5,-1.8193,1.2275,0.019,-30.2734,77.1484,97.0459,91.2634,-43.5883,59.0955,0
0x50,25:30.6,-1.6758,1.0332,0.0762,-13.3667,27.6489,-23.5596,91.2634,-43.0389,58.7494,0
0x50,25:30.6,-1.2832,1.3042,0.2256,-16.4795,-24.231,-122.4976,91.972,-40.3583,57.2058,0
0x50,25:30.6,-0.311,1.1973,0.0928,-19.7144,-29.0527,-163.4521,92.2302,-36.6449,55.9918,0
0x50,25:30.6,3.5474,1.0015,-0.355,-36.6821,-41.4429,-70.8008,92.1643,-34.931,54.9976,0
0x50,25:30.6,-0.21,1.2417,-0.9546,22.583,-96.1304,-148.8647,93.8068,-32.135,52.7289,0
0x50,25:30.7,-0.1567,1.7612,0.0664,-35.5225,-89.8438,-148.4985,94.455,-28.6414,50.603,0
0x50,25:30.7,-0.312,1.2686,0.8804,-65.6738,-69.458,-150.7568,93.4387,-25.296,49.7021,0
0x50,25:30.7,-0.3291,1.2573,0.2202,-46.5698,-84.5337,-125.9766,92.8345,-22.1814,48.1531,0
0x50,25:30.7,0.0791,0.8662,0.165,-59.8145,-65.0635,-112.6709,92.038,-19.5721,46.8402,0
0x50,25:30.7,-0.3477,1.1143,0.1582,-29.8462,-10.1318,-107.3608,91.3513,-17.0288,46.3019,0
0x50,25:30.8,-0.1357,1.0854,0.1729,-15.5029,91.9189,-114.502,90.4889,-14.491,47.6917,0
0x50,25:30.8,0.0503,1.019,-0.0093,-16.6016,108.8257,-96.7407,89.6429,-12.3157,49.834,0
0x50,25:30.8,0.0591,1.0083,-0.0117,-28.8086,35.4004,-58.5938,88.9288,-10.8435,50.8942,0
0x50,25:30.9,0.0137,1.0117,0.0791,-29.8462,25.5127,-40.1611,88.2147,-9.8328,51.449,0
0x50,25:30.9,0.1084,1.0107,0.0864,-26.1841,7.9346,-30.0293,87.605,-9.1187,51.7236,0
0x50,25:30.9,0.0679,1.0195,0.1841,-19.8364,-4.6997,-25.3296,87.1051,-8.5419,51.7621,0
0x50,25:31.0,0.0405,1.021,0.2139,-13.0005,10.6201,-25.2686,86.6876,-7.9706,51.9873,0
0x50,25:31.0,-0.0112,0.9922,0.1929,-10.5591,38.0249,-27.1606,86.2921,-7.3169,52.674,0
0x50,25:31.0,0.0371,0.9468,0.1865,-9.2773,47.4243,-23.6816,85.9021,-6.7072,53.6353,0
0x50,25:31.0,0.0645,0.9775,0.1655,-7.019,39.5508,-22.7051,85.589,-6.1523,54.5087,0
0x50,25:31.0,0.0767,0.9976,0.1289,-7.1411,24.9023,-24.9023,85.3528,-5.603,55.0964,0
0x50,25:31.0,0.0425,0.9932,0.1182,-8.728,8.7891,-26.9165,85.1385,-5.0317,55.3381,0
0x50,25:31.0,-0.0581,0.981,0.2007,-9.8877,12.6343,-26.9775,84.6167,-3.7738,55.6567,0
0x50,25:31.0,-0.0522,0.9834,0.2271,-8.667,24.4141,-25.9399,84.3311,-3.1366,56.0907,0
0x50,25:31.0,-0.0396,0.9912,0.1641,-9.1553,34.5459,-27.0386,84.0674,-2.4774,56.7059,0
0x50,25:31.0,-0.0044,0.9526,0.0698,-11.5967,26.3672,-29.1748,83.8312,-1.8182,57.1948,0
0x50,25:31.1,0.0293,0.9487,0.1094,-10.7422,6.4697,-34.9731,83.6115,-1.1261,57.3541,0
0x50,25:31.1,0.0488,1.0107,0.1807,-8.9111,-10.498,-45.2881,83.3972,-0.3131,57.1729,0
0x50,25:31.1,0.0073,1.0039,0.1855,-8.606,-27.2827,-54.9316,83.1775,0.6537,56.6455,0
0x50,25:31.2,-0.0874,1.0283,0.2319,-6.2256,-30.8838,-60.9131,82.9633,1.7853,55.9644,0
0x50,25:31.2,-0.0796,1.0322,0.2261,-4.5776,-20.1416,-65.6738,82.771,3.0267,55.4095,0
0x50,25:31.2,-0.0835,1.0854,0.3086,-1.2207,-10.3149,-69.6411,82.6117,4.3561,55.0854,0
0x50,25:31.2,-0.1035,1.1123,0.2388,0.7935,-0.4272,-75.9277,82.5293,5.8118,54.9152,0
0x50,25:31.2,-0.1455,1.0903,0.1899,0.3052,2.8687,-81.0547,82.4854,7.3993,54.7943,0
0x50,25:31.2,-0.1807,1.0898,0.1616,-0.5493,9.8267,-85.3271,82.4524,9.0967,54.7614,0
0x50,25:31.3,-0.2012,1.1079,0.1943,-1.709,15.0757,-89.1113,82.4084,10.8765,54.8328,0
0x50,25:31.3,-0.2456,1.1396,0.1763,-0.6104,22.583,-92.7734,82.4084,12.7441,55.0305,0
0x50,25:31.3,-0.2061,1.1934,0.2036,4.3335,28.4424,-95.3979,82.5183,14.6503,55.3656,0
0x50,25:31.3,-0.2183,1.2036,0.1353,6.4087,36.5601,-100.5859,82.76,16.6388,55.8435,0
0x50,25:31.3,-0.189,1.2476,0.103,12.207,40.6494,-108.0933,83.1665,18.7372,56.4258,0
0x50,25:31.4,-0.1563,1.3389,0.0815,20.752,56.8237,-117.1875,83.8641,20.9839,57.3047,0
0x50,25:31.4,-0.0366,1.5322,0.0283,32.7148,85.2051,-130.249,85.0507,23.4283,58.7604,0
0x50,25:31.4,0.188,1.5161,0.1382,19.4092,104.0649,-142.334,86.347,25.9991,60.7928,0
0x50,25:31.5,0.1553,1.4121,0.0649,12.9395,88.9282,-154.3579,87.5226,28.7128,62.7594,0
0x50,25:31.5,-0.2021,1.4014,0.1387,5.0049,26.1841,-169.8608,88.0444,31.756,63.6053,0
0x50,25:31.5,0.0415,1.2847,0.2295,-1.8921,-43.6401,-154.9072,87.5446,34.5135,62.9022,0
0x50,25:31.5,-0.1221,0.9307,0.1865,8.3618,-52.7954,-137.085,86.7535,36.9141,61.5674,0
0x50,25:31.5,-0.2446,0.6187,0.2051,19.4702,-34.9731,-108.0933,86.2152,38.9136,60.4797,0
0x50,25:31.5,-0.3335,0.6963,0.2144,18.9209,-19.8975,-57.8003,85.968,40.0836,59.8151,0
0x50,25:31.6,-0.1182,0.627,0.0308,36.1328,-8.606,-14.8315,86.369,40.2649,59.5514,0
0x50,25:31.6,-0.2407,0.4912,-0.0415,51.7578,8.3618,13.1836,87.4786,39.9298,59.6613,0
0x50,25:31.6,-0.3291,0.4453,-0.0039,53.894,8.9111,33.3252,88.7421,39.2981,59.8096,0
0x50,25:31.6,-0.3472,0.4297,-0.0195,57.312,-4.7607,67.0776,89.8901,38.1171,59.6448,0
0x50,25:31.7,-0.4263,0.4204,-0.0059,65.7959,-18.3105,94.3604,90.9558,36.4471,59.035,0
0x50,25:31.7,-0.4258,0.4316,0.0259,74.9512,-26.6724,119.5068,91.994,34.3158,58.1451,0
0x50,25:31.7,-0.4189,0.417,0.0596,79.5288,-35.0342,144.104,92.9828,31.7505,57.0081,0
0x50,25:31.7,-0.4429,0.4189,0.082,83.8013,-42.9688,165.9546,93.9386,28.8062,55.6238,0
0x50,25:31.7,-0.4873,0.4814,0.0645,85.9375,-50.1099,179.4434,94.9219,25.6091,54.0088,0
0x50,25:31.7,-0.543,0.5449,0.0098,83.6792,-74.5239,187.6831,95.8282,22.3077,51.8884,0
0x50,25:31.7,-0.6206,0.6006,-0.0083,79.5898,-118.5913,192.749,96.4984,19.0448,48.8782,0
0x50,25:31.8,-0.438,0.7617,-0.0547,77.0874,-184.021,197.937,96.8665,15.7324,44.8022,0
0x50,25:31.8,-0.418,0.98,-0.0078,10.8032,0,-782.4097,0.0055,0,0,0
0x50,25:31.8,-0.4541,0.9971,0.1855,67.2607,-342.8955,182.0068,96.7676,9.8053,32.514,0
0x50,25:32.0,-0.335,0.9717,0.5024,58.1055,-394.9585,174.1333,96.4325,7.1466,25.0104,0
0x50,25:32.0,-0.2163,1.0522,0.8125,45.7153,-415.5884,168.0908,96.1359,4.411,17.287,0
0x50,25:32.0,-0.2241,1.1597,0.9668,33.3252,-375.5493,152.5879,96.037,1.7578,10.2612,0
0x50,25:32.0,-1.2559,1.4731,1.4004,10.8032,-277.0996,133.8501,95.8612,-0.802,5.1361,0
0x50,25:32.0,-3.437,2.5054,2.373,-22.8882,-148.8037,13.5498,95.8337,-0.9668,0.9229,0
0x50,25:32.0,1.0801,1.3682,0.5029,-23.9258,174.8657,10.376,95.4712,-1.593,3.1146,0
0x50,25:32.0,-0.0669,0.9121,-0.3325,-22.0337,105.2246,-11.1694,95.0757,-1.7303,6.0919,0
0x50,25:32.1,-0.2222,1.085,0.0889,-14.2822,16.7847,-0.7324,94.2297,-1.8677,8.2068,0
0x50,25:32.1,0.022,1.0254,0.0278,-17.334,13.4277,7.5684,93.8013,-1.9885,9.1077,0
0x50,25:32.1,0.0288,1.0503,0.0283,-21.1792,13.7939,4.5166,93.3289,-2.1313,10.0031,0
0x50,25:32.1,0.0381,0.9399,0.0708,-19.8975,-12.207,0.3052,92.8564,-2.1918,10.5304,0
0x50,25:32.1,-0.0649,0.959,0.1069,-13.5498,-4.1504,2.4414,92.4445,-2.2192,11.0468,0
0x50,25:32.1,-0.0938,0.9766,0.0117,-8.9111,-0.1831,6.5308,92.1643,-2.2687,11.5686,0
0x50,25:32.2,0.0044,1.0122,0.0059,-11.5356,-4.2114,9.2163,91.9061,-2.4115,12.052,0
0x50,25:32.2,0.0371,1.0298,0.0425,-14.4043,-5.188,5.188,91.593,-2.5433,12.5299,0
0x50,25:32.2,0.0269,1.0444,0.0996,-14.7705,-9.1553,-0.1831,91.236,-2.5818,12.9749,0
0x50,25:32.3,0.019,1.0376,0.144,-14.5874,-10.1318,-4.2114,90.8569,-2.5433,13.4143,0
0x50,25:32.3,0.041,1.0488,0.1289,-12.9395,0.3052,-9.5825,90.4999,-2.417,14.0021,0
0x50,25:32.3,0.0938,1.0303,0.1147,-9.8877,0.3662,-14.6484,90.2252,-2.2083,14.6338,0
0x50,25:32.4,-0.0376,1.0327,0.0791,-7.1411,14.4043,-21.7285,90,-1.8127,15.4193,0
0x50,25:32.4,0.0381,1.0166,0.0957,-2.7466,10.5591,-22.2778,89.8572,-1.3898,16.2158,0
0x50,25:32.4,-0.0522,1.0308,0.0967,-0.6714,2.9907,-23.0713,89.7638,-0.9229,16.864,0
0x50,25:32.4,-0.0869,1.0122,0.0908,-6.2866,20.752,-19.5313,88.9453,1.0767,20.9015,0
0x50,25:32.4,-0.0942,1.0034,0.0825,-8.4229,26.3672,-18.1274,88.7421,1.4832,21.8518,0
0x50,25:32.5,-0.1162,0.9531,0.0601,-7.3853,21.3623,-17.8833,88.5553,1.9006,22.7197,0
0x50,25:32.5,-0.1172,0.9292,0.0747,-4.5166,17.0288,-18.3716,88.4125,2.3181,23.4888,0
0x50,25:32.5,-0.1372,0.9082,0.1631,-4.5776,19.2261,-19.043,88.2367,2.7411,24.3237,0
0x50,25:32.5,-0.0918,0.9326,0.1079,-4.6997,19.2261,-20.813,88.0829,3.175,25.1477,0
0x50,25:32.6,-0.0771,0.9609,0.0674,-2.1973,8.606,-23.7427,88.0005,3.6475,25.7684,0
0x50,25:32.6,-0.104,0.9624,0.0493,0.3052,-4.2114,-27.771,87.973,4.2023,26.1145,0
0x50,25:32.6,-0.1636,0.9263,0.1167,3.418,-17.6392,-28.9307,87.9401,4.801,26.2079,0
0x50,25:32.6,-0.2021,0.8906,0.1597,5.188,-20.0195,-24.7192,87.8906,5.3503,26.2299,0
0x50,25:32.6,-0.2227,0.9111,0.1396,7.8735,-20.0806,-19.7754,87.8851,5.8173,26.2244,0
0x50,25:32.7,-0.1997,0.9482,0.083,10.437,-15.3198,-15.5029,87.984,6.1963,26.2518,0
0x50,25:32.7,-0.166,1.0083,0.0962,12.4512,-16.3574,-12.7563,88.1323,6.4819,26.3177,0
0x50,25:32.7,-0.1626,1.0698,0.0845,13.4888,-14.2822,-11.1694,88.3191,6.7181,26.4166,0
0x50,25:32.7,-0.1455,1.0601,0.0762,14.4653,-6.5308,-10.0708,88.7421,7.1466,26.8616,0
0x50,25:32.7,-0.1748,1.0327,0.0874,15.9912,-9.6436,-9.0942,88.9838,7.3389,27.0923,0
0x50,25:32.8,-0.1885,1.0435,0.0942,18.1274,-6.2256,-7.1411,89.2584,7.5037,27.3615,0
0x50,25:32.8,-0.1841,1.0337,0.0732,19.043,-1.6479,-5.249,89.577,7.6355,27.7075,0
0x50,25:32.8,-0.1738,1.0137,0.0601,18.9819,-0.2441,-4.5166,89.9121,7.7344,28.103,0
0x50,25:32.8,-0.1826,0.9961,0.0688,19.4702,2.6855,-5.3711,90.2527,7.8607,28.5535,0
